,dataset,filename,actor,emotion,length,gender,set
968,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-02-01-01-19.wav,19,fearful,2.643582766,male,train
969,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-02-01-02-19.wav,19,fearful,2.53138322,male,train
970,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-02-02-01-19.wav,19,fearful,2.232789116,male,train
971,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-02-02-02-19.wav,19,fearful,3.702312925,male,train
972,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-01-01-01-19.wav,19,disgusted,2.505487528,male,train
973,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-01-01-02-19.wav,19,disgusted,2.940226757,male,train
974,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-01-02-01-19.wav,19,disgusted,2.29478458,male,test
975,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-01-02-02-19.wav,19,disgusted,2.083582766,male,train
976,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-02-01-01-19.wav,19,disgusted,3.015782313,male,train
977,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-02-01-02-19.wav,19,disgusted,3.819319728,male,test
978,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-02-02-01-19.wav,19,disgusted,3.086893424,male,train
979,RAVDESS,clean/RAVDESS\Actor_19\03-01-07-02-02-02-19.wav,19,disgusted,3.539637188,male,test
980,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-01-01-01-19.wav,19,surprised,1.80585034,male,train
981,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-01-01-02-19.wav,19,surprised,1.635238095,male,train
982,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-01-02-01-19.wav,19,surprised,2.218276644,male,train
983,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-01-02-02-19.wav,19,surprised,1.099092971,male,train
984,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-02-01-01-19.wav,19,surprised,2.284852608,male,train
985,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-02-01-02-19.wav,19,surprised,2.694013605,male,test
986,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-02-02-01-19.wav,19,surprised,1.898231293,male,train
987,RAVDESS,clean/RAVDESS\Actor_19\03-01-08-02-02-02-19.wav,19,surprised,1.411020408,male,train
988,RAVDESS,clean/RAVDESS\Actor_20\03-01-01-01-01-01-20.wav,20,neutral,1.426258503,female,train
989,RAVDESS,clean/RAVDESS\Actor_20\03-01-01-01-01-02-20.wav,20,neutral,1.570385488,female,train
990,RAVDESS,clean/RAVDESS\Actor_20\03-01-01-01-02-01-20.wav,20,neutral,1.438956916,female,test
991,RAVDESS,clean/RAVDESS\Actor_20\03-01-01-01-02-02-20.wav,20,neutral,1.548027211,female,train
992,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-01-01-01-20.wav,20,happy,1.587165533,female,test
993,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-01-01-02-20.wav,20,happy,1.712154195,female,train
994,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-01-02-01-20.wav,20,happy,1.679954649,female,train
995,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-01-02-02-20.wav,20,happy,1.439410431,female,train
996,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-02-01-01-20.wav,20,happy,1.745396825,female,test
997,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-02-01-02-20.wav,20,happy,2.872698413,female,train
998,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-02-02-01-20.wav,20,happy,1.717460317,female,train
999,RAVDESS,clean/RAVDESS\Actor_20\03-01-03-02-02-02-20.wav,20,happy,2.043219955,female,test
1000,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-01-01-01-20.wav,20,sad,1.386439909,female,train
1001,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-01-01-02-20.wav,20,sad,0.95968254,female,train
1002,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-01-02-01-20.wav,20,sad,1.224761905,female,train
1003,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-01-02-02-20.wav,20,sad,1.245941043,female,train
1004,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-02-01-01-20.wav,20,sad,1.586031746,female,train
1005,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-02-01-02-20.wav,20,sad,2.627165533,female,train
1006,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-02-02-01-20.wav,20,sad,1.628571429,female,train
1007,RAVDESS,clean/RAVDESS\Actor_20\03-01-04-02-02-02-20.wav,20,sad,2.330204082,female,train
1008,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-01-01-01-20.wav,20,angry,1.191655329,female,train
1009,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-01-01-02-20.wav,20,angry,1.713424036,female,test
1010,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-01-02-01-20.wav,20,angry,1.512199546,female,train
1011,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-01-02-02-20.wav,20,angry,2.437959184,female,train
1012,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-02-01-01-20.wav,20,angry,3.082358277,female,train
1013,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-02-01-02-20.wav,20,angry,2.837913832,female,train
1014,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-02-02-01-20.wav,20,angry,2.695646259,female,train
1015,RAVDESS,clean/RAVDESS\Actor_20\03-01-05-02-02-02-20.wav,20,angry,1.771655329,female,train
1016,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-01-01-01-20.wav,20,fearful,1.186984127,female,train
1017,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-01-01-02-20.wav,20,fearful,1.341768707,female,train
1018,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-01-02-01-20.wav,20,fearful,1.339455782,female,train
1019,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-01-02-02-20.wav,20,fearful,1.35292517,female,test
1020,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-02-01-01-20.wav,20,fearful,3.786303855,female,train
1021,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-02-01-02-20.wav,20,fearful,3.99814059,female,train
1022,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-02-02-01-20.wav,20,fearful,1.984399093,female,train
1023,RAVDESS,clean/RAVDESS\Actor_20\03-01-06-02-02-02-20.wav,20,fearful,2.920861678,female,train
1024,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-01-01-01-20.wav,20,disgusted,1.892471655,female,train
1025,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-01-01-02-20.wav,20,disgusted,1.580952381,female,train
1026,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-01-02-01-20.wav,20,disgusted,1.641043084,female,train
1027,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-01-02-02-20.wav,20,disgusted,1.895102041,female,train
1028,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-02-01-01-20.wav,20,disgusted,1.942539683,female,train
1029,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-02-01-02-20.wav,20,disgusted,1.701587302,female,train
1030,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-02-02-01-20.wav,20,disgusted,2.257505669,female,train
1031,RAVDESS,clean/RAVDESS\Actor_20\03-01-07-02-02-02-20.wav,20,disgusted,2.203356009,female,train
1032,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-01-01-01-20.wav,20,surprised,1.282358277,female,train
1033,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-01-01-02-20.wav,20,surprised,1.605804989,female,test
1034,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-01-02-01-20.wav,20,surprised,1.1938322,female,train
1035,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-01-02-02-20.wav,20,surprised,1.22893424,female,train
1036,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-02-01-01-20.wav,20,surprised,2.052471655,female,test
1037,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-02-01-02-20.wav,20,surprised,1.272970522,female,test
1038,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-02-02-01-20.wav,20,surprised,2.155555556,female,train
1039,RAVDESS,clean/RAVDESS\Actor_20\03-01-08-02-02-02-20.wav,20,surprised,1.527301587,female,train
1040,RAVDESS,clean/RAVDESS\Actor_21\03-01-01-01-01-01-21.wav,21,neutral,1.770022676,male,test
1041,RAVDESS,clean/RAVDESS\Actor_21\03-01-01-01-01-02-21.wav,21,neutral,1.863900227,male,test
1042,RAVDESS,clean/RAVDESS\Actor_21\03-01-01-01-02-01-21.wav,21,neutral,1.697142857,male,train
1043,RAVDESS,clean/RAVDESS\Actor_21\03-01-01-01-02-02-21.wav,21,neutral,1.689115646,male,train
1044,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-01-01-01-21.wav,21,happy,1.924580499,male,train
1045,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-01-01-02-21.wav,21,happy,1.883809524,male,train
1046,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-01-02-01-21.wav,21,happy,1.806485261,male,train
1047,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-01-02-02-21.wav,21,happy,1.86675737,male,test
1048,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-02-01-01-21.wav,21,happy,1.91047619,male,test
1049,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-02-01-02-21.wav,21,happy,1.925034014,male,train
1050,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-02-02-01-21.wav,21,happy,1.772154195,male,test
1051,RAVDESS,clean/RAVDESS\Actor_21\03-01-03-02-02-02-21.wav,21,happy,1.894512472,male,train
1052,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-01-01-01-21.wav,21,sad,2.184761905,male,train
1053,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-01-01-02-21.wav,21,sad,2.351791383,male,train
1054,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-01-02-01-21.wav,21,sad,2.029931973,male,test
1055,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-01-02-02-21.wav,21,sad,2.040680272,male,train
1056,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-02-01-01-21.wav,21,sad,2.259818594,male,train
1057,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-02-01-02-21.wav,21,sad,2.248888889,male,train
1058,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-02-02-01-21.wav,21,sad,2.210521542,male,train
1059,RAVDESS,clean/RAVDESS\Actor_21\03-01-04-02-02-02-21.wav,21,sad,2.106938776,male,train
1060,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-01-01-01-21.wav,21,angry,2.190975057,male,train
1061,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-01-01-02-21.wav,21,angry,2.117505669,male,train
1062,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-01-02-01-21.wav,21,angry,2.104671202,male,test
1063,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-01-02-02-21.wav,21,angry,2.032199546,male,test
1064,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-02-01-01-21.wav,21,angry,2.55015873,male,train
1065,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-02-01-02-21.wav,21,angry,2.594557823,male,train
1066,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-02-02-01-21.wav,21,angry,2.190113379,male,train
1067,RAVDESS,clean/RAVDESS\Actor_21\03-01-05-02-02-02-21.wav,21,angry,2.330793651,male,train
1068,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-01-01-01-21.wav,21,fearful,1.892063492,male,train
1069,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-01-01-02-21.wav,21,fearful,1.878503401,male,test
1070,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-01-02-01-21.wav,21,fearful,2.031519274,male,train
1071,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-01-02-02-21.wav,21,fearful,1.745351474,male,train
1072,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-02-01-01-21.wav,21,fearful,1.883401361,male,train
1073,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-02-01-02-21.wav,21,fearful,1.847800454,male,test
1074,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-02-02-01-21.wav,21,fearful,1.979183673,male,train
1075,RAVDESS,clean/RAVDESS\Actor_21\03-01-06-02-02-02-21.wav,21,fearful,1.800861678,male,train
1076,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-01-01-01-21.wav,21,disgusted,2.012789116,male,train
1077,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-01-01-02-21.wav,21,disgusted,2.169297052,male,train
1078,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-01-02-01-21.wav,21,disgusted,1.840181406,male,train
1079,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-01-02-02-21.wav,21,disgusted,1.739863946,male,train
1080,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-02-01-01-21.wav,21,disgusted,2.036417234,male,train
1081,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-02-01-02-21.wav,21,disgusted,2.055419501,male,test
1082,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-02-02-01-21.wav,21,disgusted,2.198866213,male,train
1083,RAVDESS,clean/RAVDESS\Actor_21\03-01-07-02-02-02-21.wav,21,disgusted,2.036371882,male,train
1084,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-01-01-01-21.wav,21,surprised,1.596689342,male,train
1085,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-01-01-02-21.wav,21,surprised,1.567619048,male,train
1086,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-01-02-01-21.wav,21,surprised,1.531201814,male,train
1087,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-01-02-02-21.wav,21,surprised,1.678412698,male,train
1088,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-02-01-01-21.wav,21,surprised,1.721768707,male,train
1089,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-02-01-02-21.wav,21,surprised,1.763628118,male,train
1090,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-02-02-01-21.wav,21,surprised,1.546485261,male,train
1091,RAVDESS,clean/RAVDESS\Actor_21\03-01-08-02-02-02-21.wav,21,surprised,1.652108844,male,train
1092,RAVDESS,clean/RAVDESS\Actor_22\03-01-01-01-01-01-22.wav,22,neutral,1.622675737,female,train
1093,RAVDESS,clean/RAVDESS\Actor_22\03-01-01-01-01-02-22.wav,22,neutral,1.502040816,female,train
1094,RAVDESS,clean/RAVDESS\Actor_22\03-01-01-01-02-01-22.wav,22,neutral,1.639591837,female,train
1095,RAVDESS,clean/RAVDESS\Actor_22\03-01-01-01-02-02-22.wav,22,neutral,1.603129252,female,train
1096,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-01-01-01-22.wav,22,happy,1.709614512,female,train
1097,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-01-01-02-22.wav,22,happy,1.481451247,female,train
1098,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-01-02-01-22.wav,22,happy,1.559727891,female,test
1099,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-01-02-02-22.wav,22,happy,1.580362812,female,train
1100,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-02-01-01-22.wav,22,happy,1.927256236,female,train
1101,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-02-01-02-22.wav,22,happy,2.111519274,female,train
1102,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-02-02-01-22.wav,22,happy,1.98399093,female,train
1103,RAVDESS,clean/RAVDESS\Actor_22\03-01-03-02-02-02-22.wav,22,happy,2.041405896,female,train
1104,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-01-01-01-22.wav,22,sad,1.647619048,female,train
1105,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-01-01-02-22.wav,22,sad,1.755600907,female,train
1106,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-01-02-01-22.wav,22,sad,1.768888889,female,test
1107,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-01-02-02-22.wav,22,sad,1.776507937,female,test
1108,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-02-01-01-22.wav,22,sad,1.753287982,female,test
1109,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-02-01-02-22.wav,22,sad,1.706439909,female,train
1110,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-02-02-01-22.wav,22,sad,1.800181406,female,train
1111,RAVDESS,clean/RAVDESS\Actor_22\03-01-04-02-02-02-22.wav,22,sad,1.902585034,female,train
1112,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-01-01-01-22.wav,22,angry,1.782539683,female,train
1113,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-01-01-02-22.wav,22,angry,1.788163265,female,test
1114,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-01-02-01-22.wav,22,angry,1.94122449,female,train
1115,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-01-02-02-22.wav,22,angry,2.114376417,female,train
1116,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-02-01-01-22.wav,22,angry,1.961088435,female,train
1117,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-02-01-02-22.wav,22,angry,1.952562358,female,test
1118,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-02-02-01-22.wav,22,angry,2.415646259,female,train
1119,RAVDESS,clean/RAVDESS\Actor_22\03-01-05-02-02-02-22.wav,22,angry,2.389705215,female,test
1120,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-01-01-01-22.wav,22,fearful,1.698548753,female,train
1121,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-01-01-02-22.wav,22,fearful,1.747664399,female,train
1122,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-01-02-01-22.wav,22,fearful,1.994376417,female,train
1123,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-01-02-02-22.wav,22,fearful,1.682494331,female,train
1124,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-02-01-01-22.wav,22,fearful,1.946575964,female,train
1125,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-02-01-02-22.wav,22,fearful,1.925170068,female,train
1126,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-02-02-01-22.wav,22,fearful,1.979954649,female,train
1127,RAVDESS,clean/RAVDESS\Actor_22\03-01-06-02-02-02-22.wav,22,fearful,2.044580499,female,train
1128,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-01-01-01-22.wav,22,disgusted,1.745260771,female,train
1129,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-01-01-02-22.wav,22,disgusted,1.933922902,female,train
1130,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-01-02-01-22.wav,22,disgusted,1.854512472,female,train
1131,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-01-02-02-22.wav,22,disgusted,1.902358277,female,train
1132,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-02-01-01-22.wav,22,disgusted,2.269206349,female,train
1133,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-02-01-02-22.wav,22,disgusted,2.205714286,female,train
1134,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-02-02-01-22.wav,22,disgusted,2.151020408,female,train
1135,RAVDESS,clean/RAVDESS\Actor_22\03-01-07-02-02-02-22.wav,22,disgusted,2.257777778,female,train
1136,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-01-01-01-22.wav,22,surprised,1.606031746,female,train
1137,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-01-01-02-22.wav,22,surprised,1.652834467,female,train
1138,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-01-02-01-22.wav,22,surprised,1.534285714,female,train
1139,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-01-02-02-22.wav,22,surprised,1.68829932,female,train
1140,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-02-01-01-22.wav,22,surprised,1.662494331,female,train
1141,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-02-01-02-22.wav,22,surprised,1.821496599,female,train
1142,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-02-02-01-22.wav,22,surprised,1.803900227,female,train
1143,RAVDESS,clean/RAVDESS\Actor_22\03-01-08-02-02-02-22.wav,22,surprised,1.726303855,female,train
1144,RAVDESS,clean/RAVDESS\Actor_23\03-01-01-01-01-01-23.wav,23,neutral,1.727437642,male,train
1145,RAVDESS,clean/RAVDESS\Actor_23\03-01-01-01-01-02-23.wav,23,neutral,1.660861678,male,test
1146,RAVDESS,clean/RAVDESS\Actor_23\03-01-01-01-02-01-23.wav,23,neutral,1.682902494,male,train
1147,RAVDESS,clean/RAVDESS\Actor_23\03-01-01-01-02-02-23.wav,23,neutral,1.764535147,male,train
1148,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-01-01-01-23.wav,23,happy,1.374829932,male,train
1149,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-01-01-02-23.wav,23,happy,1.343038549,male,train
1150,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-01-02-01-23.wav,23,happy,1.309251701,male,train
1151,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-01-02-02-23.wav,23,happy,1.353741497,male,train
1152,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-02-01-01-23.wav,23,happy,1.313287982,male,train
1153,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-02-01-02-23.wav,23,happy,1.295555556,male,train
1154,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-02-02-01-23.wav,23,happy,1.281904762,male,train
1155,RAVDESS,clean/RAVDESS\Actor_23\03-01-03-02-02-02-23.wav,23,happy,1.297596372,male,train
1156,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-01-01-01-23.wav,23,sad,1.628707483,male,test
1157,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-01-01-02-23.wav,23,sad,1.686712018,male,train
1158,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-01-02-01-23.wav,23,sad,1.629705215,male,train
1159,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-01-02-02-23.wav,23,sad,1.702947846,male,train
1160,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-02-01-01-23.wav,23,sad,2.248344671,male,train
1161,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-02-01-02-23.wav,23,sad,1.88430839,male,train
1162,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-02-02-01-23.wav,23,sad,1.757641723,male,train
1163,RAVDESS,clean/RAVDESS\Actor_23\03-01-04-02-02-02-23.wav,23,sad,2.195510204,male,train
1164,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-01-01-01-23.wav,23,angry,1.336281179,male,train
1165,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-01-01-02-23.wav,23,angry,1.403628118,male,test
1166,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-01-02-01-23.wav,23,angry,1.359909297,male,train
1167,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-01-02-02-23.wav,23,angry,1.412063492,male,train
1168,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-02-01-01-23.wav,23,angry,1.466530612,male,test
1169,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-02-01-02-23.wav,23,angry,1.38984127,male,train
1170,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-02-02-01-23.wav,23,angry,1.315736961,male,train
1171,RAVDESS,clean/RAVDESS\Actor_23\03-01-05-02-02-02-23.wav,23,angry,1.402267574,male,train
1172,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-01-01-01-23.wav,23,fearful,1.504081633,male,train
1173,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-01-01-02-23.wav,23,fearful,1.296734694,male,train
1174,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-01-02-01-23.wav,23,fearful,1.20244898,male,train
1175,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-01-02-02-23.wav,23,fearful,1.188480726,male,train
1176,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-02-01-01-23.wav,23,fearful,1.670975057,male,test
1177,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-02-01-02-23.wav,23,fearful,1.525714286,male,train
1178,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-02-02-01-23.wav,23,fearful,1.626938776,male,train
1179,RAVDESS,clean/RAVDESS\Actor_23\03-01-06-02-02-02-23.wav,23,fearful,1.642857143,male,train
1180,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-01-01-01-23.wav,23,disgusted,1.564126984,male,train
1181,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-01-01-02-23.wav,23,disgusted,1.522222222,male,test
1182,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-01-02-01-23.wav,23,disgusted,1.376507937,male,train
1183,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-01-02-02-23.wav,23,disgusted,1.342811791,male,test
1184,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-02-01-01-23.wav,23,disgusted,1.719092971,male,train
1185,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-02-01-02-23.wav,23,disgusted,1.778594104,male,train
1186,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-02-02-01-23.wav,23,disgusted,1.656780045,male,train
1187,RAVDESS,clean/RAVDESS\Actor_23\03-01-07-02-02-02-23.wav,23,disgusted,1.825442177,male,train
1188,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-01-01-01-23.wav,23,surprised,1.320408163,male,train
1189,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-01-01-02-23.wav,23,surprised,1.320952381,male,train
1190,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-01-02-01-23.wav,23,surprised,1.369251701,male,train
1191,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-01-02-02-23.wav,23,surprised,1.354829932,male,train
1192,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-02-01-01-23.wav,23,surprised,1.581360544,male,test
1193,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-02-01-02-23.wav,23,surprised,1.442675737,male,train
1194,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-02-02-01-23.wav,23,surprised,1.373197279,male,train
1195,RAVDESS,clean/RAVDESS\Actor_23\03-01-08-02-02-02-23.wav,23,surprised,1.364852608,male,test
1196,RAVDESS,clean/RAVDESS\Actor_24\03-01-01-01-01-01-24.wav,24,neutral,1.705714286,female,train
1197,RAVDESS,clean/RAVDESS\Actor_24\03-01-01-01-01-02-24.wav,24,neutral,1.664036281,female,train
1198,RAVDESS,clean/RAVDESS\Actor_24\03-01-01-01-02-01-24.wav,24,neutral,1.683446712,female,train
1199,RAVDESS,clean/RAVDESS\Actor_24\03-01-01-01-02-02-24.wav,24,neutral,1.627755102,female,train
1200,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-01-01-01-24.wav,24,happy,1.670113379,female,test
1201,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-01-01-02-24.wav,24,happy,1.886530612,female,train
1202,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-01-02-01-24.wav,24,happy,1.543401361,female,train
1203,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-01-02-02-24.wav,24,happy,1.776825397,female,train
1204,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-02-01-01-24.wav,24,happy,2.114920635,female,train
1205,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-02-01-02-24.wav,24,happy,1.805759637,female,train
